index_code,stock_code,weight
931139,2714,5.511
931139,2832,0.227
931139,2847,0.325
931139,2867,0.243
931139,2946,0.206
931139,300144,0.589
931139,300146,0.542
931139,300492,0.267
931139,300498,3.643
931139,3006,0.156
931139,300979,0.37
931139,3010,0.309
931139,301498,0.35
931139,333,14.781
931139,600177,0.745
931139,600258,0.506
931139,600298,1.115
931139,600398,0.646
931139,600519,15.396
931139,600598,0.546
931139,600690,4.132
931139,600729,0.238
931139,600809,3.661
931139,600872,0.488
931139,600873,0.948
931139,600887,7.308
931139,601888,3.827
931139,603195,0.497
931139,603288,2.583
931139,603317,0.185
931139,603486,0.73
931139,603605,0.761
931139,603816,0.765
931139,603833,0.492
931139,605296,0.086
931139,605499,2.282
931139,651,7.607
931139,688169,1.297
931139,689009,1.303
931139,858,8.939
931139,895,1.171
931140,000423,1.976
931140,000513,1.098
931140,000661,2.71
931140,000915,0.459
931140,000963,2.739
931140,000999,1.62
931140,002001,3.707
931140,002223,2.078
931140,002262,1.247
931140,002287,0.237
931140,002294,2.264
931140,002422,2.998
931140,002432,1.172
931140,002653,1.474
931140,002773,0.936
931140,002821,1.715
931140,002901,0.367
931140,2001,3.707
931140,2223,2.078
931140,2262,1.247
931140,2287,0.237
931140,2294,2.264
931140,2422,2.998
931140,2432,1.172
931140,2653,1.474
931140,2773,0.936
931140,2821,1.715
931140,2901,0.367
931140,300009,1.02
931140,300015,4.469
931140,300529,0.83
931140,300558,1.029
931140,300573,1.047
931140,300595,0.735
931140,300685,0.593
931140,300705,0.4
931140,300759,2.657
931140,300760,9.698
931140,300832,1.833
931140,300896,1.831
931140,301015,0.32
931140,423,1.976
931140,513,1.098
931140,600062,0.675
931140,600211,0.592
931140,600276,9.545
931140,600285,0.863
931140,600329,1.1
931140,600380,1.109
931140,600521,1.427
931140,600535,0.977
931140,600566,0.832
931140,603087,2.098
931140,603233,0.789
931140,603259,10.66
931140,603658,0.544
931140,603939,1.254
931140,661,2.71
931140,688029,0.778
931140,688271,5.536
931140,688278,1.074
931140,688578,2.305
931140,688617,1.7
931140,915,0.459
931140,920982,0.882
931140,963,2.739
931140,999,1.62
931141,000035,0.107
931141,000425,1.044
931141,000521,0.031
931141,000543,0.196
931141,000551,0.047
931141,000596,0.155
931141,000630,0.394
931141,000738,0.138
931141,000739,0.106
931141,000963,0.53
931141,002001,0.568
931141,002027,0.913
931141,002028,2.418
931141,002032,0.086
931141,002043,0.138
931141,002044,0.156
931141,002050,1.855
931141,002061,0.038
931141,002064,0.187
931141,002074,0.94
931141,002080,0.315
931141,002085,0.316
931141,002091,0.068
931141,002131,0.339
931141,002142,1.471
931141,002154,0.031
931141,002156,0.53
931141,002223,0.259
931141,002226,0.064
931141,002230,1.089
931141,002236,0.547
931141,002244,0.148
931141,002252,0.205
931141,002262,0.176
931141,002266,0.095
931141,002273,0.378
931141,002304,0.188
931141,002384,0.646
931141,002409,0.383
931141,002415,1.816
931141,002430,0.15
931141,002444,0.412
931141,002463,1.821
931141,002472,0.31
931141,002493,0.323
931141,002508,0.137
931141,002534,0.039
931141,002541,0.072
931141,002555,2.42
931141,002563,0.043
931141,002608,0.113
931141,002648,0.327
931141,002761,0.047
931141,2001,0.568
931141,2027,0.913
931141,2028,2.418
931141,2032,0.086
931141,2043,0.138
931141,2044,0.156
931141,2050,1.855
931141,2061,0.038
931141,2064,0.187
931141,2074,0.94
931141,2080,0.315
931141,2085,0.316
931141,2091,0.068
931141,2131,0.339
931141,2142,1.471
931141,2154,0.031
931141,2156,0.53
931141,2223,0.259
931141,2226,0.064
931141,2230,1.089
931141,2236,0.547
931141,2244,0.148
931141,2252,0.205
931141,2262,0.176
931141,2266,0.095
931141,2273,0.378
931141,2304,0.188
931141,2384,0.646
931141,2409,0.383
931141,2415,1.816
931141,2430,0.15
931141,2444,0.412
931141,2463,1.821
931141,2472,0.31
931141,2493,0.323
931141,2508,0.137
931141,2534,0.039
931141,2541,0.072
931141,2555,2.42
931141,2563,0.043
931141,2608,0.113
931141,2648,0.327
931141,2761,0.047
931141,300017,0.602
931141,300033,1.298
931141,300059,4.526
931141,300088,0.104
931141,300170,0.208
931141,300226,0.059
931141,300274,3.862
931141,300316,0.158
931141,300339,0.291
931141,300388,0.03
931141,300394,2.074
931141,300450,0.544
931141,300604,0.83
931141,300761,0.048
931141,300999,0.166
931141,301275,0.015
931141,35,0.107
931141,425,1.044
931141,521,0.031
931141,543,0.196
931141,551,0.047
931141,596,0.155
931141,600000,1.13
931141,600009,0.34
931141,600018,0.13
931141,600019,0.601
931141,600021,0.257
931141,600023,0.175
931141,600104,0.645
931141,600105,0.263
931141,600150,1.273
931141,600160,2.665
931141,600170,0.103
931141,600176,0.682
931141,600177,0.143
931141,600196,0.324
931141,600210,0.176
931141,600276,2.838
931141,600284,0.029
931141,600352,0.315
931141,600398,0.157
931141,600406,1.4
931141,600415,0.857
931141,600486,0.169
931141,600487,0.749
931141,600502,0.04
931141,600521,0.1
931141,600522,0.507
931141,600562,0.105
931141,600570,0.42
931141,600575,0.042
931141,600580,0.453
931141,600584,0.476
931141,600585,0.472
931141,600612,0.037
931141,600637,0.156
931141,600642,0.213
931141,600649,0.054
931141,600667,0.122
931141,600675,0.034
931141,600699,0.252
931141,600704,0.204
931141,600710,0.068
931141,600741,0.463
931141,600754,0.103
931141,600820,0.107
931141,600827,0.044
931141,600845,0.204
931141,600850,0.082
931141,600862,0.167
931141,600901,0.216
931141,600919,2.035
931141,600926,1.171
931141,600958,0.571
931141,600970,0.156
931141,600985,0.072
931141,601009,0.738
931141,601018,0.111
931141,601100,0.856
931141,601155,0.114
931141,601211,2.594
931141,601229,0.911
931141,601231,0.189
931141,601233,0.281
931141,601328,2.045
931141,601601,5.614
931141,601607,0.144
931141,601611,0.121
931141,601688,0.769
931141,601689,0.545
931141,601788,0.317
931141,601799,0.239
931141,601801,0.041
931141,601825,0.431
931141,601866,0.07
931141,601877,0.289
931141,601921,0.038
931141,601928,0.063
931141,601952,0.035
931141,603049,0.066
931141,603129,0.304
931141,603195,0.122
931141,603198,0.076
931141,603225,0.09
931141,603236,0.248
931141,603259,4.901
931141,603260,0.114
931141,603296,0.597
931141,603298,0.166
931141,603338,0.122
931141,603341,0.134
931141,603369,0.185
931141,603486,0.374
931141,603568,0.32
931141,603596,0.299
931141,603605,0.178
931141,603659,0.394
931141,603733,0.056
931141,603799,1.376
931141,603806,0.105
931141,603816,0.228
931141,603899,0.115
931141,605117,0.378
931141,630,0.394
931141,688008,3.54
931141,688012,1.276
931141,688082,0.183
931141,688099,0.217
931141,688213,0.298
931141,688249,0.308
931141,688271,0.603
931141,688472,0.129
931141,688578,0.874
931141,688777,0.358
931141,738,0.138
931141,739,0.106
931141,963,0.53
931144,000063,6.036
931144,000938,2.438
931144,000988,3.788
931144,002138,1.546
931144,002179,2.121
931144,002222,1.285
931144,002281,1.705
931144,002384,4.827
931144,002396,0.654
931144,002463,4.57
931144,002881,0.285
931144,002916,3.032
931144,002929,0.321
931144,003031,0.696
931144,2138,1.546
931144,2179,2.121
931144,2222,1.285
931144,2281,1.705
931144,2384,4.827
931144,2396,0.654
931144,2463,4.57
931144,2881,0.285
931144,2916,3.032
931144,2929,0.321
931144,300136,3.768
931144,300292,0.247
931144,300308,10.008
931144,300394,5.639
931144,300408,3.264
931144,300502,9.115
931144,300548,1.839
931144,300563,0.223
931144,300570,0.968
931144,300620,1.17
931144,300627,1.039
931144,300638,0.647
931144,300698,0.135
931144,300782,1.427
931144,300857,2.688
931144,301165,0.377
931144,301205,0.704
931144,301486,0.621
931144,301678,0.181
931144,3031,0.696
931144,600105,1.504
931144,600345,0.288
931144,600487,3.362
931144,600522,2.968
931144,600584,3.447
931144,601869,0.885
931144,603083,1.525
931144,603206,0.076
931144,603220,0.438
931144,603236,0.905
931144,63,6.036
931144,688100,0.294
931144,688143,0.264
931144,688195,0.908
931144,688205,0.895
931144,688313,1.436
931144,688498,2.41
931144,688523,0.357
931144,688668,0.676
931144,938,2.438
931144,988,3.788
931151,000100,7.945
931151,000591,1.16
931151,000875,1.356
931151,002056,1.293
931151,002129,2.397
931151,002335,1.776
931151,002459,1.769
931151,002506,1.213
931151,002518,1.03
931151,002617,1.302
931151,002865,1.274
931151,003035,0.557
931151,100,7.945
931151,2056,1.293
931151,2129,2.397
931151,2335,1.776
931151,2459,1.769
931151,2506,1.213
931151,2518,1.03
931151,2617,1.302
931151,2865,1.274
931151,300118,1.431
931151,300274,7.311
931151,300316,2.296
931151,300724,3.021
931151,300751,4.099
931151,300757,3.004
931151,300763,1.558
931151,300776,0.949
931151,300827,0.975
931151,301658,0.097
931151,3035,0.557
931151,591,1.16
931151,600032,0.448
931151,600089,10.823
931151,600438,3.872
931151,600732,1.361
931151,600821,0.751
931151,600930,1.382
931151,601012,8.536
931151,601137,0.856
931151,601222,0.654
931151,601636,1.143
931151,601778,0.961
931151,601865,0.965
931151,601877,2.473
931151,603185,0.897
931151,603688,0.848
931151,603806,1.398
931151,605117,2.401
931151,688032,0.403
931151,688147,0.772
931151,688223,1.995
931151,688303,1.229
931151,688390,1.13
931151,688408,0.465
931151,688472,1.775
931151,688503,0.971
931151,688516,1.415
931151,688599,2.075
931151,688726,0.189
931151,875,1.356
931152,000513,1.256
931152,000661,3.102
931152,000766,2.462
931152,000963,3.136
931152,002007,1.699
931152,002019,0.88
931152,002020,1.014
931152,002262,1.427
931152,002294,2.592
931152,002422,3.432
931152,002603,1.455
931152,002653,1.688
931152,002755,0.458
931152,002773,1.072
931152,002821,1.963
931152,2007,1.699
931152,2019,0.88
931152,2020,1.014
931152,2262,1.427
931152,2294,2.592
931152,2422,3.432
931152,2603,1.455
931152,2653,1.688
931152,2755,0.458
931152,2773,1.072
931152,2821,1.963
931152,300009,1.167
931152,300122,2.061
931152,300142,2.002
931152,300347,3.226
931152,300558,1.178
931152,300601,1.038
931152,300759,3.041
931152,513,1.256
931152,600196,3.36
931152,600211,0.677
931152,600216,0.997
931152,600276,9.847
931152,600380,1.27
931152,600521,1.633
931152,600535,1.118
931152,600566,0.952
931152,600867,1.054
931152,603087,2.402
931152,603127,1.663
931152,603259,10.996
931152,603392,1.582
931152,603456,0.965
931152,603858,0.889
931152,661,3.102
931152,688166,1.374
931152,688180,1.908
931152,688192,0.782
931152,688235,3.162
931152,688266,1.618
931152,688278,1.23
931152,688331,1.8
931152,688336,0.736
931152,688382,1.172
931152,688506,2.273
931152,688520,0.554
931152,688578,2.638
931152,766,2.462
931152,963,3.136
931157,000157,1.397
931157,000333,1.103
931157,000338,1.884
931157,000423,1.895
931157,000538,1.38
931157,000598,0.65
931157,0006.HK,1.366
931157,000719,1.188
931157,000728,0.633
931157,000729,0.612
931157,000902,0.629
931157,000999,0.822
931157,001286,1.038
931157,001965,0.949
931157,002078,0.57
931157,002142,0.731
931157,002461,0.514
931157,002508,1.303
931157,002588,0.678
931157,002736,0.845
931157,002807,1.124
931157,002839,1.329
931157,002948,1.186
931157,002966,1.182
931157,0177.HK,1.286
931157,0728.HK,1.279
931157,0788.HK,1.046
931157,0857.HK,1.594
931157,0939.HK,1.385
931157,0941.HK,1.423
931157,0998.HK,1.231
931157,1038.HK,1.228
931157,1288.HK,1.079
931157,1398.HK,1.451
931157,1658.HK,1.107
931157,2386.HK,1.473
931157,2388.HK,1.522
931157,2666.HK,1.451
931157,300452,0.495
931157,300470,0.889
931157,301175,0.66
931157,301215,0.363
931157,3328.HK,1.347
931157,600015,1.384
931157,600030,0.554
931157,600031,0.654
931157,600036,1.129
931157,600039,1.236
931157,600062,0.547
931157,600125,0.523
931157,600269,1.031
931157,600298,0.386
931157,600323,0.651
931157,600406,0.687
931157,600459,0.547
931157,600483,0.814
931157,600511,0.671
931157,600517,0.623
931157,600660,0.967
931157,600690,0.817
931157,600741,0.949
931157,600750,2.209
931157,600757,1.375
931157,600848,0.659
931157,600901,1.173
931157,600908,0.919
931157,600909,0.698
931157,600919,1.274
931157,600926,0.975
931157,600928,0.755
931157,600993,0.455
931157,600998,1.231
931157,600999,0.663
931157,601009,1.074
931157,601038,0.65
931157,601077,1.164
931157,601098,1.313
931157,601108,0.658
931157,601117,0.778
931157,601128,1.22
931157,601169,1.394
931157,601187,1.034
931157,601211,0.94
931157,601229,1.528
931157,601318,1.617
931157,601326,0.6
931157,601369,1.499
931157,601528,0.882
931157,601577,1.354
931157,601801,0.945
931157,601825,1.332
931157,601878,0.378
931157,601901,0.39
931157,601963,1.056
931157,601990,0.558
931157,603027,0.892
931157,603288,0.559
931157,603323,1.047
931157,6049.HK,0.567
931157,605507,0.699
931159,000157,0.693
931159,000661,0.498
931159,000733,0.337
931159,002001,0.682
931159,002008,0.633
931159,002028,1.832
931159,002049,0.91
931159,002179,0.694
931159,002230,2.193
931159,002236,0.595
931159,002262,0.229
931159,002294,0.416
931159,002371,3.275
931159,002410,0.362
931159,002414,0.451
931159,002415,1.828
931159,002422,0.551
931159,002439,0.164
931159,002463,1.495
931159,002517,0.678
931159,002558,0.948
931159,002583,0.189
931159,002594,3.931
931159,002595,0.531
931159,002624,0.407
931159,002625,1.14
931159,002653,0.271
931159,002690,0.115
931159,002773,0.172
931159,157,0.693
931159,2001,0.682
931159,2008,0.633
931159,2028,1.832
931159,2049,0.91
931159,2179,0.694
931159,2230,2.193
931159,2236,0.595
931159,2262,0.229
931159,2294,0.416
931159,2371,3.275
931159,2410,0.362
931159,2414,0.451
931159,2415,1.828
931159,2422,0.551
931159,2439,0.164
931159,2463,1.495
931159,2517,0.678
931159,2558,0.948
931159,2583,0.189
931159,2594,3.931
931159,2595,0.531
931159,2624,0.407
931159,2625,1.14
931159,2653,0.271
931159,2690,0.115
931159,2773,0.172
931159,300003,0.367
931159,300033,1.194
931159,300124,2.245
931159,300308,10.501
931159,300394,1.845
931159,300408,1.068
931159,300418,0.781
931159,300450,1.007
931159,300454,0.645
931159,300567,0.413
931159,300604,0.902
931159,300628,0.309
931159,300661,0.524
931159,300751,0.829
931159,300760,1.826
931159,300763,0.315
931159,300803,0.709
931159,300832,0.337
931159,300866,0.34
931159,300896,0.337
931159,301269,0.358
931159,600031,2.07
931159,600066,0.653
931159,600196,0.54
931159,600276,4.134
931159,600372,0.598
931159,600378,0.305
931159,600406,1.611
931159,600521,0.262
931159,600562,0.23
931159,600570,0.749
931159,600582,0.159
931159,600588,0.495
931159,600845,0.312
931159,600885,0.567
931159,601100,0.925
931159,601127,1.353
931159,601360,0.676
931159,601766,1.222
931159,603025,0.063
931159,603039,0.138
931159,603160,0.359
931159,603337,0.135
931159,603444,0.313
931159,603501,1.633
931159,603556,0.121
931159,603659,0.471
931159,603893,0.641
931159,603986,3.347
931159,605117,0.485
931159,661,0.498
931159,688002,0.662
931159,688008,3.315
931159,688009,0.226
931159,688012,2.428
931159,688041,3.914
931159,688072,0.947
931159,688082,0.289
931159,688111,1.242
931159,688120,0.744
931159,688187,0.237
931159,688188,0.278
931159,688208,0.261
931159,688256,4.225
931159,688271,1.018
931159,688385,0.479
931159,688425,0.134
931159,688475,0.077
931159,688561,0.162
931159,688568,0.455
931159,688578,0.424
931159,688777,0.845
931159,733,0.337
931160,000063,6.27
931160,000801,0.481
931160,000810,0.335
931160,002104,0.635
931160,002151,0.959
931160,002281,1.772
931160,002396,0.68
931160,002465,1.755
931160,002583,0.6
931160,002881,0.296
931160,003031,0.723
931160,2104,0.635
931160,2151,0.959
931160,2281,1.772
931160,2396,0.68
931160,2465,1.755
931160,2583,0.6
931160,2881,0.296
931160,300098,0.563
931160,300134,0.229
931160,300136,3.914
931160,300308,15.391
931160,300353,0.697
931160,300394,5.858
931160,300502,14.018
931160,300548,1.91
931160,300570,1.005
931160,300620,1.215
931160,300627,1.08
931160,300628,0.983
931160,300638,0.672
931160,300913,0.272
931160,301165,0.392
931160,301205,0.731
931160,301275,0.102
931160,301339,0.129
931160,301678,0.188
931160,3031,0.723
931160,600105,1.563
931160,600198,0.317
931160,600487,3.492
931160,600498,1.635
931160,600522,3.083
931160,600745,1.735
931160,600776,0.447
931160,601138,11.584
931160,601869,0.919
931160,603083,1.584
931160,603236,0.94
931160,603341,0.539
931160,603712,0.462
931160,63,6.27
931160,688027,1.947
931160,688036,1.691
931160,688100,0.306
931160,688182,0.204
931160,688205,0.93
931160,688313,1.492
931160,688387,1.276
931160,801,0.481
931160,810,0.335
931163,000559,0.84
931163,000739,0.391
931163,000963,1.163
931163,000967,0.328
931163,002001,1.573
931163,002032,0.254
931163,002050,4.191
931163,002056,0.603
931163,002064,0.94
931163,002085,0.841
931163,002120,0.365
931163,002126,1.144
931163,002131,2.319
931163,002142,3.756
931163,002203,0.738
931163,002236,1.374
931163,002244,0.531
931163,002266,0.466
931163,002273,1.218
931163,002318,0.845
931163,002372,0.291
931163,002389,0.593
931163,002415,4.221
931163,002430,0.56
931163,002444,0.907
931163,002468,0.289
931163,002472,1.037
931163,002493,1.624
931163,002508,0.364
931163,002532,1.934
931163,002563,0.165
931163,002648,1.508
931163,002756,0.696
931163,2001,1.573
931163,2032,0.254
931163,2050,4.191
931163,2056,0.603
931163,2064,0.94
931163,2085,0.841
931163,2120,0.365
931163,2126,1.144
931163,2131,2.319
931163,2142,3.756
931163,2203,0.738
931163,2236,1.374
931163,2244,0.531
931163,2266,0.466
931163,2273,1.218
931163,2318,0.845
931163,2372,0.291
931163,2389,0.593
931163,2415,4.221
931163,2430,0.56
931163,2444,0.907
931163,2468,0.289
931163,2472,1.037
931163,2493,1.624
931163,2508,0.364
931163,2532,1.934
931163,2563,0.165
931163,2648,1.508
931163,2756,0.696
931163,300033,2.756
931163,300100,0.454
931163,300144,0.494
931163,300316,1.071
931163,300347,1.196
931163,300548,1.389
931163,300558,0.437
931163,300604,2.081
931163,300666,0.885
931163,300718,0.351
931163,300763,0.727
931163,300953,0.61
931163,301275,0.074
931163,559,0.84
931163,600023,0.732
931163,600032,0.209
931163,600120,0.487
931163,600160,1.952
931163,600176,1.886
931163,600177,0.624
931163,600352,1.456
931163,600415,1.621
931163,600460,1.429
931163,600521,0.605
931163,600570,1.729
931163,600580,1.766
931163,600633,0.433
931163,600699,1.005
931163,600704,0.667
931163,600763,0.529
931163,600926,3.014
931163,600927,0.17
931163,600933,0.363
931163,601018,0.559
931163,601108,1.112
931163,601137,0.399
931163,601233,1.16
931163,601567,0.61
931163,601689,2.305
931163,601877,1.154
931163,601878,1.079
931163,601916,1.613
931163,601921,0.136
931163,603049,0.176
931163,603119,0.848
931163,603129,0.989
931163,603171,0.328
931163,603195,0.417
931163,603225,0.468
931163,603260,0.648
931163,603290,0.487
931163,603298,0.534
931163,603337,0.312
931163,603338,0.523
931163,603379,0.62
931163,603568,0.69
931163,603605,0.637
931163,603606,0.84
931163,603662,0.344
931163,603799,4.014
931163,603806,0.652
931163,603816,0.641
931163,605117,1.121
931163,688005,0.564
