fund_code,fund_type,actual_growth,estimated_growth,deviation,deviation_level
010543,混合型-偏债,0.06,-0.038037845061999996,-0.098037845062,1.0
020658,混合型-偏股,-0.1,-0.001933998772500001,0.0980660012275,1.0
024025,指数型-股票,-0.21,-0.3080729551274999,-0.09807295512749989,1.0
024026,指数型-股票,-0.21,-0.3080729551274999,-0.09807295512749989,1.0
017468,混合型-偏股,0.74,0.838086540408,0.09808654040800002,1.0
233006,混合型-偏股,-0.29,-0.3881330163000001,-0.0981330163000001,1.0
014404,混合型-偏股,-0.02,-0.11815941207199998,-0.09815941207199998,1.0
014405,混合型-偏股,-0.02,-0.11815941207199998,-0.09815941207199998,1.0
008520,指数型-股票,-0.88,-0.9782139145788001,-0.09821391457880013,1.0
010879,混合型-偏债,-0.14,-0.041683243981600004,0.09831675601840001,1.0
000936,混合型-灵活,-0.18,-0.08164968155999998,0.09835031844000001,1.0
013004,股票型,-0.68,-0.778368501396,-0.09836850139599995,1.0
013005,股票型,-0.68,-0.778368501396,-0.09836850139599995,1.0
006813,混合型-偏股,-0.42,-0.321614220573,0.098385779427,1.0
001463,混合型-偏股,-0.44,-0.34158912061999996,0.09841087938000004,1.0
013776,混合型-偏股,-0.5,-0.401523248518,0.09847675148200002,1.0
013777,混合型-偏股,-0.5,-0.401523248518,0.09847675148200002,1.0
008066,混合型-偏股,-0.07,0.028509091617000007,0.09850909161700001,1.0
519909,混合型-灵活,0.0,0.09857894774000006,0.09857894774000006,1.0
013812,混合型-偏股,-0.35,-0.448625761668,-0.09862576166800002,1.0
013813,混合型-偏股,-0.35,-0.448625761668,-0.09862576166800002,1.0
121001,混合型-偏债,0.07,-0.028639323463999996,-0.098639323464,1.0
016996,混合型-偏债,-0.14,-0.041348936610000005,0.09865106339000002,1.0
015067,混合型-偏债,0.09,-0.008742276674999992,-0.09874227667499999,1.0
660005,混合型-偏股,-0.24,-0.14121621195,0.09878378804999999,1.0
011768,混合型-偏债,0.09,-0.008832603912000001,-0.098832603912,1.0
021227,混合型-偏股,-0.82,-0.7211581873279999,0.0988418126720001,1.0
011186,混合型-偏股,-0.67,-0.5711188060439999,0.09888119395600015,1.0
015010,混合型-偏股,0.13,0.2288836117548,0.09888361175479998,1.0
023971,指数型-股票,-0.22,-0.31892124494999996,-0.09892124494999996,1.0
013694,混合型-偏债,-0.13,-0.031009160031999994,0.09899083996800001,1.0
014999,混合型-偏股,-0.32,-0.22099993544069996,0.09900006455930005,1.0
021966,混合型-偏股,0.01,-0.08901216384000002,-0.09901216384000001,1.0
007664,指数型-股票,-0.68,-0.7790482818950001,-0.09904828189500003,1.0
007665,指数型-股票,-0.68,-0.7790482818950001,-0.09904828189500003,1.0
021827,混合型-偏股,-0.04,-0.13906458754999998,-0.09906458754999997,1.0
015174,混合型-平衡,-0.73,-0.6308429849249998,0.09915701507500019,1.0
373020,混合型-平衡,-0.73,-0.6308429849249998,0.09915701507500019,1.0
019002,指数型-股票,0.1,0.00083743938,-0.09916256062,1.0
000654,混合型-灵活,-0.12,-0.219210150731,-0.09921015073100001,1.0
011791,混合型-偏债,-0.13,-0.0307525611744,0.0992474388256,1.0
013640,指数型-股票,0.09,-0.009447070080000003,-0.09944707008,1.0
004083,混合型-偏债,-0.14,-0.040470524900000006,0.09952947510000001,1.0
004084,混合型-偏债,-0.14,-0.040470524900000006,0.09952947510000001,1.0
002388,混合型-灵活,0.0,-0.09981213282,-0.09981213282,1.0
000417,混合型-灵活,-0.31,-0.21015341086400002,0.09984658913599997,1.0
019345,混合型-偏股,-0.19,-0.2898743746125,-0.09987437461249998,1.0
022643,指数型-股票,-0.35,-0.44988362776799995,-0.09988362776799997,1.0
022644,指数型-股票,-0.35,-0.44988362776799995,-0.09988362776799997,1.0
016637,混合型-偏债,0.08,-0.0199017570946,-0.0999017570946,1.0
010678,混合型-偏股,-0.43,-0.5299213384799999,-0.0999213384799999,1.0
003567,混合型-偏股,-0.2,-0.10006832041200003,0.09993167958799998,1.0
015176,指数型-股票,-0.35,-0.25006674739999996,0.09993325260000002,1.0
016343,指数型-股票,-0.27,-0.369993247008,-0.099993247008,1.0
161723,指数型-股票,-0.27,-0.369993247008,-0.099993247008,1.0
021305,混合型-偏股,-0.64,-0.5400009099860998,0.09999909001390017,1.0
021306,混合型-偏股,-0.64,-0.5400009099860998,0.09999909001390017,1.0
001604,混合型-灵活,0.01,0.11002576348800003,0.10002576348800003,1.0
019275,混合型-灵活,0.01,0.11002576348800003,0.10002576348800003,1.0
000242,混合型-灵活,-0.29,-0.39008768731999993,-0.10008768731999995,1.0
004648,混合型-偏债,-0.1,0.00010588372249999878,0.10010588372250001,1.0
012467,混合型-偏股,-0.58,-0.6801209048771,-0.10012090487710001,1.0
004640,股票型,-0.39,-0.28981278969600005,0.10018721030399996,1.0
015060,股票型,-0.39,-0.28981278969600005,0.10018721030399996,1.0
012268,混合型-偏债,-0.14,-0.039707888932799994,0.10029211106720001,1.0
012269,混合型-偏债,-0.14,-0.039707888932799994,0.10029211106720001,1.0
011901,混合型-偏股,-0.52,-0.41969270744,0.10030729256000004,1.0
011902,混合型-偏股,-0.52,-0.41969270744,0.10030729256000004,1.0
070019,混合型-偏股,-0.51,-0.6103261755935,-0.10032617559349999,1.0
015388,指数型-股票,-0.44,-0.54035946482,-0.10035946481999997,1.0
019656,指数型-股票,-0.44,-0.54035946482,-0.10035946481999997,1.0
004452,债券型-混合二级,-0.12,-0.019624274355000002,0.100375725645,1.0
070027,混合型-偏股,-0.51,-0.40955240320899994,0.10044759679100007,1.0
009011,混合型-偏股,-0.23,-0.33045162868690003,-0.10045162868690002,1.0
024365,指数型-股票,0.38,0.4804540675063999,0.1004540675063999,1.0
024366,指数型-股票,0.38,0.4804540675063999,0.1004540675063999,1.0
011585,混合型-偏股,-0.38,-0.48051546898499986,-0.10051546898499986,1.0
014963,混合型-偏股,-0.69,-0.790535448765,-0.10053544876500009,1.0
519704,混合型-偏股,-0.69,-0.790535448765,-0.10053544876500009,1.0
952009,混合型-偏股,-0.16,-0.059461007350000025,0.10053899264999998,1.0
952099,混合型-偏股,-0.16,-0.059461007350000025,0.10053899264999998,1.0
000414,混合型-绝对收益,0.0,-0.10054787183999998,-0.10054787183999998,1.0
002779,混合型-灵活,-0.38,-0.279435174616,0.10056482538400002,1.0
001547,混合型-偏债,-0.13,-0.029418309647999998,0.10058169035200001,1.0
007056,混合型-偏股,-0.22,-0.32058201271199993,-0.10058201271199993,1.0
015795,指数型-股票,-0.85,-0.9505970748699999,-0.10059707486999991,1.0
006369,混合型-偏股,-0.48,-0.3792631666409999,0.10073683335900008,1.0
000513,股票型,-1.06,-1.1607511740240002,-0.10075117402400013,1.0
013998,混合型-偏债,0.08,-0.020877669338399997,-0.1008776693384,1.0
013999,混合型-偏债,0.08,-0.020877669338399997,-0.1008776693384,1.0
011363,混合型-灵活,-0.38,-0.48090286893059997,-0.10090286893059996,1.0
017982,混合型-偏股,0.14,0.03902540080399994,-0.10097459919600008,1.0
018591,指数型-股票,-0.27,-0.3711573733399999,-0.10115737333999986,1.0
160517,指数型-股票,-0.27,-0.3711573733399999,-0.10115737333999986,1.0
002179,混合型-灵活,-0.43,-0.32883784830000007,0.10116215169999992,1.0
001359,混合型-灵活,0.08,-0.021227145419999996,-0.10122714542,1.0
017067,指数型-股票,-0.29,-0.18864671116000004,0.10135328883999994,1.0
011925,混合型-偏股,-1.0,-0.8986109288544001,0.10138907114559992,1.0
009249,混合型-偏债,-0.12,-0.018600799458,0.101399200542,1.0
014707,混合型-偏股,-0.22,-0.32146600276199994,-0.10146600276199993,1.0
015412,混合型-偏股,-1.24,-1.138512207508,0.1014877924919999,1.0
012412,混合型-偏股,-0.49,-0.5915252548540001,-0.1015252548540001,1.0
001484,混合型-灵活,-0.49,-0.38834450849999996,0.10165549150000003,1.0
016246,混合型-灵活,-0.49,-0.38834450849999996,0.10165549150000003,1.0
010790,混合型-偏股,-0.34,-0.4416959302100001,-0.10169593021000006,1.0
010791,混合型-偏股,-0.34,-0.4416959302100001,-0.10169593021000006,1.0
000870,混合型-灵活,0.0,0.10187106996,0.10187106996,1.0
011207,混合型-偏股,-0.38,-0.27811758524799995,0.10188241475200005,1.0
010041,混合型-偏股,-0.63,-0.5280260008233,0.10197399917670003,1.0
010042,混合型-偏股,-0.63,-0.5280260008233,0.10197399917670003,1.0
008795,混合型-绝对收益,0.03,-0.0720018231,-0.1020018231,1.0
013430,混合型-偏股,-0.13,-0.23205101065499997,-0.10205101065499997,1.0
519702,混合型-偏股,-0.13,-0.23205101065499997,-0.10205101065499997,1.0
014382,股票型,-0.41,-0.5120802404939999,-0.10208024049399994,1.0
019293,混合型-偏股,-0.99,-1.0921441289971,-0.1021441289970999,1.0
019294,混合型-偏股,-0.99,-1.0921441289971,-0.1021441289970999,1.0
001416,股票型,-1.14,-1.037822764288,0.10217723571199988,1.0
021455,混合型-偏股,-0.23,-0.12767215269,0.10232784731,1.0
019969,混合型-偏股,-0.26,-0.157645107796,0.10235489220400001,1.0
019970,混合型-偏股,-0.26,-0.157645107796,0.10235489220400001,1.0
013293,混合型-偏股,-0.29,-0.18762699635989993,0.10237300364010005,1.0
008819,混合型-偏股,-0.83,-0.7275688551249999,0.10243114487500005,1.0
005974,混合型-偏债,-0.14,-0.037525539315799994,0.10247446068420002,1.0
005975,混合型-偏债,-0.14,-0.037525539315799994,0.10247446068420002,1.0
519755,混合型-灵活,-0.14,-0.03745185791999999,0.10254814208000002,1.0
024079,指数型-股票,-0.23,-0.127413313837,0.10258668616300001,1.0
024879,指数型-股票,-0.23,-0.332614629725,-0.10261462972499999,1.0
004192,指数型-股票,0.19,0.087347011752,-0.102652988248,1.0
004193,指数型-股票,0.19,0.087347011752,-0.102652988248,1.0
001015,指数型-股票,-0.54,-0.64270288842,-0.10270288841999997,1.0
022954,指数型-股票,-0.54,-0.64270288842,-0.10270288841999997,1.0
016856,混合型-偏股,-0.38,-0.277249940154,0.102750059846,1.0
013516,混合型-灵活,-0.34,-0.44275154534399985,-0.10275154534399983,1.0
519066,混合型-灵活,-0.34,-0.44275154534399985,-0.10275154534399983,1.0
019127,混合型-偏股,-0.63,-0.5272423789535001,0.10275762104649988,1.0
005379,混合型-偏股,-0.2,-0.09714675304840001,0.1028532469516,1.0
009795,混合型-偏股,-0.51,-0.4071342346659999,0.1028657653340001,1.0
013488,混合型-灵活,-0.05,-0.1529036199973,-0.10290361999730001,1.0
015774,混合型-灵活,-0.05,-0.1529036199973,-0.10290361999730001,1.0
519959,混合型-灵活,-0.05,-0.1529036199973,-0.10290361999730001,1.0
017507,混合型-偏债,0.1,-0.0029187926639999994,-0.102918792664,1.0
010934,混合型-偏债,-0.07,0.03292492460400001,0.10292492460400002,1.0
010935,混合型-偏债,-0.07,0.03292492460400001,0.10292492460400002,1.0
015373,混合型-偏股,-0.5,-0.6029450634240001,-0.10294506342400012,1.0
012081,指数型-股票,0.12,0.017010205939999995,-0.10298979406,1.0
000478,指数型-股票,0.13,0.026886957944000006,-0.103113042056,1.0
005633,指数型-股票,0.13,0.026886957944000006,-0.103113042056,1.0
022946,指数型-股票,0.13,0.026886957944000006,-0.103113042056,1.0
005843,债券型-混合二级,0.1,-0.0031450847999999992,-0.10314508480000001,1.0
022461,指数型-股票,-0.12,-0.2231574330199999,-0.10315743301999991,1.0
022462,指数型-股票,-0.12,-0.2231574330199999,-0.10315743301999991,1.0
163807,混合型-灵活,0.15,0.04683689494799997,-0.10316310505200002,1.0
016464,混合型-偏股,-0.18,-0.28320886611859997,-0.10320886611859997,1.0
016465,混合型-偏股,-0.18,-0.28320886611859997,-0.10320886611859997,1.0
010927,债券型-混合二级,0.11,0.0067602645468,-0.1032397354532,1.0
010928,债券型-混合二级,0.11,0.0067602645468,-0.1032397354532,1.0
021795,混合型-偏债,-0.12,-0.016735218487999994,0.103264781512,1.0
025317,指数型-股票,1.46,1.5632684984799998,0.10326849847999986,1.0
025318,指数型-股票,1.46,1.5632684984799998,0.10326849847999986,1.0
010802,股票型,-0.43,-0.326704823088,0.10329517691200002,1.0
014586,混合型-偏股,-0.95,-0.8466202999785999,0.10337970002140007,1.0
017098,混合型-偏股,-0.99,-0.886581427566,0.10341857243399999,1.0
022418,混合型-灵活,0.09,-0.013491275774,-0.103491275774,1.0
012588,混合型-偏股,-0.8,-0.6964688127077999,0.10353118729220012,1.0
012589,混合型-偏股,-0.8,-0.6964688127077999,0.10353118729220012,1.0
014119,混合型-偏股,-0.2,-0.30355266371279993,-0.10355266371279992,1.0
014120,混合型-偏股,-0.2,-0.30355266371279993,-0.10355266371279992,1.0
012485,混合型-偏债,-0.12,-0.016353748777800003,0.10364625122219999,1.0
012486,混合型-偏债,-0.12,-0.016353748777800003,0.10364625122219999,1.0
009704,混合型-偏股,-0.4,-0.503897838435,-0.103897838435,1.0
013631,混合型-偏股,-0.84,-0.9439000036883999,-0.10390000368839991,1.0
011990,混合型-偏债,0.08,-0.02391353852,-0.10391353852,1.0
016873,混合型-偏股,-1.39,-1.28598479506,0.10401520493999983,1.0
016874,混合型-偏股,-1.39,-1.28598479506,0.10401520493999983,1.0
018076,混合型-偏股,-0.04,-0.14412923272499997,-0.10412923272499996,1.0
012594,混合型-偏债,-0.11,-0.005861010044,0.104138989956,1.0
023078,混合型-灵活,0.03,-0.07427381787,-0.10427381787,1.0
673030,混合型-灵活,0.03,-0.07427381787,-0.10427381787,1.0
002136,混合型-灵活,-0.29,-0.18568954740000002,0.10431045259999996,1.0
013612,混合型-偏债,-0.13,-0.0256591481445,0.1043408518555,1.0
011402,混合型-偏股,-0.12,-0.2243576230519,-0.1043576230519,1.0
010914,混合型-偏股,-0.52,-0.41557512359879994,0.10442487640120007,1.0
010915,混合型-偏股,-0.52,-0.41557512359879994,0.10442487640120007,1.0
011849,混合型-偏股,-0.29,-0.39445932402800005,-0.10445932402800007,1.0
011905,混合型-偏股,-0.67,-0.565476290536,0.10452370946400003,1.0
011906,混合型-偏股,-0.67,-0.565476290536,0.10452370946400003,1.0
019469,混合型-偏股,0.16,0.055329726719999986,-0.10467027328000002,1.0
013657,混合型-偏债,0.09,-0.014926329467999998,-0.104926329468,1.0
013658,混合型-偏债,0.09,-0.014926329467999998,-0.104926329468,1.0
005270,混合型-灵活,0.41,0.5149341310499999,0.10493413104999988,1.0
010769,指数型-股票,0.02,-0.08495814708,-0.10495814708000001,1.0
008162,混合型-灵活,-0.11,-0.004952486592000001,0.105047513408,1.1
519175,混合型-灵活,-0.11,-0.004952486592000001,0.105047513408,1.1
022558,指数型-股票,-0.14,-0.24505505174999995,-0.10505505174999993,1.1
012111,混合型-偏债,-0.11,-0.0048701285658,0.1051298714342,1.1
012112,混合型-偏债,-0.11,-0.0048701285658,0.1051298714342,1.1
169109,混合型-偏股,-0.52,-0.41485915161630005,0.10514084838369997,1.1
011868,混合型-偏股,-0.34,-0.44522287308799996,-0.10522287308799994,1.1
003026,混合型-灵活,0.06,-0.04526130301999999,-0.10526130301999999,1.1
003027,混合型-灵活,0.06,-0.04526130301999999,-0.10526130301999999,1.1
004807,债券型-混合二级,0.1,-0.00527669334,-0.10527669334,1.1
004808,债券型-混合二级,0.1,-0.00527669334,-0.10527669334,1.1
000110,混合型-偏债,0.08,-0.025307957339999996,-0.10530795734,1.1
009686,混合型-偏股,-0.01,-0.11536687766999999,-0.10536687767,1.1
009687,混合型-偏股,-0.01,-0.11536687766999999,-0.10536687767,1.1
020647,指数型-股票,-0.48,-0.585421138134,-0.105421138134,1.1
320014,指数型-股票,-0.48,-0.585421138134,-0.105421138134,1.1
008905,混合型-偏债,-0.01,-0.11546410701599998,-0.10546410701599998,1.1
008906,混合型-偏债,-0.01,-0.11546410701599998,-0.10546410701599998,1.1
018030,混合型-偏股,1.12,1.0143927702,-0.10560722980000015,1.1
024369,指数型-股票,-0.39,-0.28436405306,0.10563594694,1.1
024370,指数型-股票,-0.39,-0.28436405306,0.10563594694,1.1
519997,混合型-偏股,-0.47,-0.3642678922239998,0.10573210777600017,1.1
005947,混合型-灵活,0.04,0.14574263651999994,0.10574263651999993,1.1
005948,混合型-灵活,0.04,0.14574263651999994,0.10574263651999993,1.1
009646,混合型-偏股,-0.54,-0.6457678563849,-0.10576785638489994,1.1
009647,混合型-偏股,-0.54,-0.6457678563849,-0.10576785638489994,1.1
007737,指数型-股票,-1.03,-1.13582251368,-0.10582251367999995,1.1
004845,混合型-偏股,0.26,0.36584209406199997,0.10584209406199996,1.1
004846,混合型-偏股,0.26,0.36584209406199997,0.10584209406199996,1.1
009258,混合型-灵活,0.38,0.27408988081999996,-0.10591011918000004,1.1
019478,混合型-偏股,-0.08,-0.18595334760059998,-0.10595334760059998,1.1
100016,混合型-灵活,-0.32,-0.42595941152800004,-0.10595941152800004,1.1
011571,混合型-偏股,-0.96,-0.8540087867340002,0.1059912132659998,1.1
018294,混合型-偏股,-0.41,-0.30400325366399994,0.10599674633600004,1.1
018295,混合型-偏股,-0.41,-0.30400325366399994,0.10599674633600004,1.1
005530,指数型-股票,-0.46,-0.5660485975539999,-0.10604859755399992,1.1
010556,指数型-股票,-0.46,-0.5660485975539999,-0.10604859755399992,1.1
022949,指数型-股票,-0.46,-0.5660485975539999,-0.10604859755399992,1.1
010909,指数型-股票,-0.31,-0.416149707639,-0.106149707639,1.1
007534,混合型-偏股,-0.8,-0.6937789212200001,0.10622107877999998,1.1
023944,混合型-灵活,0.07,-0.0362694248694,-0.1062694248694,1.1
001244,混合型-灵活,0.0,0.106343407494,0.106343407494,1.1
006104,混合型-灵活,0.0,0.106343407494,0.106343407494,1.1
004952,债券型-混合二级,0.12,0.013615463679999997,-0.10638453632,1.1
004953,债券型-混合二级,0.12,0.013615463679999997,-0.10638453632,1.1
009474,混合型-偏股,-0.01,0.09641201929799996,0.10641201929799995,1.1
011203,混合型-偏股,-0.19,-0.083468190704,0.10653180929600001,1.1
009224,混合型-偏股,-0.69,-0.5834189762199518,0.10658102378004819,1.1
023334,指数型-股票,-0.4,-0.50658562548,-0.10658562547999995,1.1
010338,混合型-偏股,-0.27,-0.37660893473280005,-0.10660893473280003,1.1
010339,混合型-偏股,-0.27,-0.37660893473280005,-0.10660893473280003,1.1
011759,混合型-偏股,-0.18,-0.07328791790779994,0.10671208209220005,1.1
011667,指数型-股票,-0.42,-0.5267670605999998,-0.1067670605999998,1.1
011668,指数型-股票,-0.42,-0.5267670605999998,-0.1067670605999998,1.1
020987,指数型-股票,-0.42,-0.5267670605999998,-0.1067670605999998,1.1
010906,混合型-偏债,0.11,0.0032101170400000026,-0.10678988296,1.1
010907,混合型-偏债,0.11,0.0032101170400000026,-0.10678988296,1.1
016570,混合型-偏股,-0.59,-0.6968192707476001,-0.10681927074760011,1.1
009820,混合型-偏债,0.1,-0.006822840431999999,-0.10682284043200001,1.1
011779,混合型-偏债,0.1,-0.006836865088799999,-0.1068368650888,1.1
011780,混合型-偏债,0.1,-0.006836865088799999,-0.1068368650888,1.1
004454,混合型-灵活,-0.44,-0.333121437636,0.10687856236400001,1.1
015032,混合型-偏股,-0.11,-0.21690622211089997,-0.10690622211089996,1.1
018547,混合型-偏股,-0.75,-0.6430211792999999,0.10697882070000009,1.1
005833,混合型-灵活,-0.02,-0.12702214803560002,-0.10702214803560002,1.1
005834,混合型-灵活,-0.02,-0.12702214803560002,-0.10702214803560002,1.1
003120,混合型-灵活,-0.02,0.08703231548999998,0.10703231548999999,1.1
023879,指数型-股票,-0.4,-0.5070504219,-0.10705042190000003,1.1
023880,指数型-股票,-0.4,-0.5070504219,-0.10705042190000003,1.1
015181,混合型-偏股,-0.72,-0.6129402365120001,0.10705976348799984,1.1
000127,混合型-偏股,-0.83,-0.72293027532,0.10706972467999998,1.1
519193,股票型,-0.21,-0.31715313437599996,-0.10715313437599996,1.1
012210,股票型,-0.89,-0.9971647030056001,-0.1071647030056001,1.1
011349,股票型,-0.92,-0.812827411242153,0.10717258875784708,1.1
011350,股票型,-0.92,-0.812827411242153,0.10717258875784708,1.1
015677,指数型-股票,-0.47,-0.5772012208119999,-0.1072012208119999,1.1
022825,指数型-股票,-0.47,-0.5772012208119999,-0.1072012208119999,1.1
011201,混合型-偏股,-0.34,-0.23266971514650006,0.10733028485349996,1.1
004965,混合型-偏债,-0.24,-0.13266769213799998,0.10733230786200001,1.1
004966,混合型-偏债,-0.24,-0.13266769213799998,0.10733230786200001,1.1
024670,指数型-股票,-0.58,-0.687337977732,-0.10733797773200004,1.1
015884,QDII-混合偏股,-0.81,-0.9173751402635001,-0.10737514026350004,1.1
013942,指数型-股票,1.4,1.2926042525850001,-0.1073957474149998,1.1
013943,指数型-股票,1.4,1.2926042525850001,-0.1073957474149998,1.1
005089,混合型-灵活,-0.27,-0.16245694079999998,0.10754305920000004,1.1
000532,混合型-偏股,-0.53,-0.42237635999999995,0.10762364000000008,1.1
004944,混合型-灵活,-0.55,-0.442304356,0.10769564400000003,1.1
004948,混合型-灵活,-0.55,-0.442304356,0.10769564400000003,1.1
011793,股票型,0.67,0.5623000223610001,-0.10769997763899997,1.1
024359,指数型-股票,-0.21,-0.31770097722,-0.10770097722000002,1.1
024360,指数型-股票,-0.21,-0.31770097722,-0.10770097722000002,1.1
012278,混合型-偏债,0.07,-0.037827939975999994,-0.107827939976,1.1
160144,股票型,-0.51,-0.402098741595,0.10790125840500003,1.1
008999,债券型-混合二级,-0.12,-0.012093227219999999,0.10790677278,1.1
009000,债券型-混合二级,-0.12,-0.012093227219999999,0.10790677278,1.1
005593,混合型-灵活,-1.06,-1.167930312461979,-0.10793031246197904,1.1
005434,混合型-灵活,-0.11,-0.21797508336,-0.10797508335999999,1.1
016950,混合型-灵活,-0.11,-0.21797508336,-0.10797508335999999,1.1
021660,指数型-股票,-0.4,-0.507977879625,-0.10797787962499994,1.1
017932,股票型,-0.74,-0.8480075246359999,-0.10800752463599994,1.1
017467,混合型-偏股,0.73,0.838086540408,0.10808654040800003,1.1
015539,债券型-混合二级,-0.12,-0.011894857755,0.108105142245,1.1
009336,指数型-股票,-0.04,0.06811521506399999,0.10811521506399999,1.1
009337,指数型-股票,-0.04,0.06811521506399999,0.10811521506399999,1.1
025077,混合型-偏股,-0.16,-0.051810656940000005,0.10818934306,1.1
025078,混合型-偏股,-0.16,-0.051810656940000005,0.10818934306,1.1
005620,股票型,-0.71,-0.8181984028501998,-0.10819840285019988,1.1
022069,指数型-股票,-1.28,-1.3882712089999998,-0.10827120899999976,1.1
022070,指数型-股票,-1.28,-1.3882712089999998,-0.10827120899999976,1.1
010880,混合型-偏债,-0.15,-0.041683243981600004,0.10831675601839999,1.1
024788,指数型-股票,-1.04,-0.9316196838749999,0.1083803161250001,1.1
024789,指数型-股票,-1.04,-0.9316196838749999,0.1083803161250001,1.1
011559,混合型-偏债,0.1,-0.0084359909592,-0.10843599095920001,1.1
013485,混合型-偏股,-0.66,-0.5515382547959999,0.10846174520400009,1.1
013486,混合型-偏股,-0.66,-0.5515382547959999,0.10846174520400009,1.1
008065,混合型-偏股,-0.08,0.028509091617000007,0.10850909161700001,1.1
010336,混合型-偏股,-0.04,-0.14868641329739998,-0.10868641329739998,1.1
010337,混合型-偏股,-0.04,-0.14868641329739998,-0.10868641329739998,1.1
002573,混合型-灵活,0.18,0.07123951162800005,-0.10876048837199995,1.1
021910,混合型-偏股,-0.49,-0.38122882956,0.10877117044000001,1.1
021911,混合型-偏股,-0.49,-0.38122882956,0.10877117044000001,1.1
011767,混合型-偏债,0.1,-0.008832603912000001,-0.108832603912,1.1
021219,混合型-偏股,-0.83,-0.7211581873279999,0.1088418126720001,1.1
010541,混合型-偏债,0.11,0.0011540233080000002,-0.108845976692,1.1
010542,混合型-偏债,0.11,0.0011540233080000002,-0.108845976692,1.1
015011,混合型-偏股,0.12,0.2288836117548,0.10888361175479999,1.1
023970,指数型-股票,-0.21,-0.31892124494999996,-0.10892124494999997,1.1
011069,混合型-偏股,-0.06,-0.16895255966820005,-0.10895255966820006,1.1
011070,混合型-偏股,-0.06,-0.16895255966820005,-0.10895255966820006,1.1
021965,混合型-偏股,0.02,-0.08901216384000002,-0.10901216384000002,1.1
021619,指数型-股票,1.29,1.18095688568,-0.10904311432000013,1.1
021620,指数型-股票,1.29,1.18095688568,-0.10904311432000013,1.1
009650,混合型-平衡,-0.06,0.049048907500000016,0.10904890750000001,1.1
021826,混合型-偏股,-0.03,-0.13906458754999998,-0.10906458754999998,1.1
012414,指数型-股票,-2.24,-2.1309308392379998,0.10906916076200046,1.1
019001,指数型-股票,0.11,0.00083743938,-0.10916256062,1.1
018949,混合型-灵活,-0.2,-0.0908155671593,0.10918443284070001,1.1
024856,指数型-股票,-0.48,-0.5891852810519997,-0.10918528105199976,1.1
011792,混合型-偏债,-0.14,-0.0307525611744,0.10924743882560001,1.1
009130,混合型-偏债,-0.15,-0.040705556536000005,0.109294443464,1.1
009131,混合型-偏债,-0.15,-0.040705556536000005,0.109294443464,1.1
024406,混合型-偏股,-0.03,-0.13933380158379996,-0.10933380158379996,1.1
002498,混合型-灵活,0.06,-0.049378150620000005,-0.10937815062,1.1
008221,混合型-灵活,0.06,-0.049378150620000005,-0.10937815062,1.1
004975,混合型-灵活,-0.01,-0.11940350248800001,-0.10940350248800002,1.1
014949,混合型-灵活,-0.01,-0.11940350248800001,-0.10940350248800002,1.1
011783,混合型-灵活,-0.54,-0.6494621121282,-0.1094621121282,1.1
163823,混合型-灵活,-0.41,-0.3003881247770001,0.10961187522299987,1.1
012541,混合型-偏股,-1.0,-0.8903552443272,0.10964475567279997,1.1
012542,混合型-偏股,-1.0,-0.8903552443272,0.10964475567279997,1.1
005729,混合型-偏股,-1.05,-1.1597146571808004,-0.10971465718080031,1.1
020983,指数型-股票,-0.34,-0.44973463559200005,-0.10973463559200003,1.1
020984,指数型-股票,-0.34,-0.44973463559200005,-0.10973463559200003,1.1
009730,债券型-混合二级,0.11,0.00022772775,-0.10977227225,1.1
009731,债券型-混合二级,0.11,0.00022772775,-0.10977227225,1.1
005997,混合型-灵活,0.01,-0.09981213282,-0.10981213281999999,1.1
162102,混合型-偏股,-0.07,0.039814840739999975,0.10981484073999997,1.1
001903,混合型-灵活,-0.57,-0.46016904295,0.10983095704999996,1.1
019346,混合型-偏股,-0.18,-0.2898743746125,-0.10987437461249999,1.1
000209,混合型-偏股,-0.02,-0.12993753136,-0.10993753136,1.1
013526,混合型-偏股,-0.02,-0.12993753136,-0.10993753136,1.1
012756,指数型-股票,-0.63,-0.739948238755,-0.10994823875500004,1.1
022330,指数型-股票,-0.11,-0.0,0.11,1.1
022331,指数型-股票,-0.11,-0.0,0.11,1.1
024258,指数型-股票,-0.11,-0.0,0.11,1.1
010871,债券型-混合一级,0.11,-1.2629399999999746e-06,-0.11000126294,1.1
014892,混合型-偏债,0.11,-8.186088000000002e-06,-0.110008186088,1.1
014893,混合型-偏债,0.11,-8.186088000000002e-06,-0.110008186088,1.1
022869,指数型-股票,0.11,-1.0226580000000002e-05,-0.11001022658,1.1
022873,指数型-股票,0.11,-1.0226580000000002e-05,-0.11001022658,1.1
013174,指数型-股票,-0.27,-0.15998753232000001,0.11001246768,1.1
011599,混合型-偏股,-0.36,-0.47003977144600007,-0.11003977144600008,1.1
015867,指数型-股票,-0.12,-0.2300730922325,-0.1100730922325,1.1
015868,指数型-股票,-0.12,-0.2300730922325,-0.1100730922325,1.1
023335,指数型-股票,-0.36,-0.4700973661999999,-0.11009736619999994,1.1
011277,混合型-偏股,-0.7,-0.5897538785599999,0.11024612144000001,1.1
013892,混合型-偏股,-0.7,-0.5897538785599999,0.11024612144000001,1.1
007666,债券型-混合二级,0.11,-0.0002623656499999999,-0.11026236565,1.1
007667,债券型-混合二级,0.11,-0.0002623656499999999,-0.11026236565,1.1
