fund_code,index_code,effective_weight
021811,399006,0.95
021812,000985,0.8
021813,000985,0.8
021814,000922,0.85
021814,HSSCHKY,0.05
021815,000922,0.85
021815,HSSCHKY,0.05
021820,000300,0.5
021821,000300,0.1
021822,399439,0.95
021823,399439,0.95
021826,930847,0.7
021826,930930,0.05
021827,930847,0.7
021827,930930,0.05
021828,000903,0.95
021829,000903,0.95
021830,110000,0.8
021830,HSI,0.05
021830,中证全债指数,0.15
021831,110000,0.8
021831,HSI,0.05
021831,中证全债指数,0.15
021832,000300,0.95
021833,000300,0.95
021842,H11136,0.4
021843,H11136,0.4
021844,931479,0.95
021845,000300,0.2
021847,000300,0.95
021848,000300,0.95
021851,000300,0.95
021852,000905,0.95
021855,931248,0.95
021856,931248,0.95
021857,000300,0.6
021857,HSI,0.2
021858,000300,0.6
021858,HSI,0.2
021859,000922,0.8
021860,000922,0.8
021861,930601,0.95
021862,000861,0.95
021864,000906,0.8
021864,930930,0.1
021865,000906,0.8
021865,930930,0.1
021866,930740,0.95
021867,931643,0.95
021870,000685,0.95
021871,000300,0.1
021873,931238,0.95
021874,931238,0.95
021875,000944,0.8
021875,HSI,0.05
021876,000944,0.8
021876,HSI,0.05
021877,000300,0.95
021878,000300,0.95
021879,000932,0.95
021880,931166,0.95
021881,995128,0.95
021882,995128,0.95
021884,000985,0.9
021885,000985,0.9
021886,000300,0.95
021887,000905,0.95
021889,930050,0.95
021890,930050,0.95
021891,931573,0.95
021892,931573,0.95
021893,931743,0.95
021894,931743,0.95
021895,H30590,0.95
021896,H30590,0.95
021899,000300,0.6
021899,930930,0.2
021900,000300,0.6
021900,930930,0.2
021902,000300,0.4
021904,931463,0.75
021904,HSESG50,0.05
021905,931463,0.75
021905,HSESG50,0.05
021908,000688,0.95
021909,000688,0.95
021910,000300,0.75
021911,000300,0.75
021915,H30356,0.9
021916,H30356,0.9
021918,000300,0.15
021918,HSI,0.65
021919,000922,0.8
021920,000922,0.8
021922,932037,0.95
021923,932037,0.95
021924,000368,0.95
021925,000906,0.75
021925,930930,0.05
021931,995127,0.95
021932,995127,0.95
021933,931271,0.95
021934,931271,0.95
021937,930930,0.15
021937,H30184,0.75
021938,930930,0.15
021938,H30184,0.75
021943,000012,0.45
021943,000300,0.55
021944,399995,0.95
021945,980017,0.95
021946,932037,0.95
021947,931151,0.95
021948,399967,0.95
021949,399750,0.95
021950,399750,0.95
021952,399971,0.95
021953,000012,0.45
021953,000300,0.55
021957,930850,0.6
021957,930930,0.1
021957,中证全债指数,0.3
021958,931238,0.95
021959,931238,0.95
021961,931722,0.95
021962,931722,0.95
021963,980027,0.95
021964,980027,0.95
021965,000985,0.9
021966,000985,0.9
021967,000300,0.7
021967,930930,0.1
021968,000300,0.7
021968,930930,0.1
021969,H30269,0.1
021971,931722,0.95
021972,931722,0.95
021973,000906,0.75
021973,HSI,0.05
021974,000906,0.75
021974,HSI,0.05
021975,000922,0.75
021975,930914,0.05
021976,000922,0.75
021976,930914,0.05
021977,000813,0.95
021978,000813,0.95
021979,930917,0.95
021980,930917,0.95
021981,000300,0.75
021982,000300,0.75
021983,000922,0.85
021983,HSI,0.05
021984,000922,0.85
021984,HSI,0.05
021985,930850,0.75
021985,HSI,0.05
021986,930850,0.75
021986,HSI,0.05
021987,000933,0.65
021987,930965,0.15
021988,931271,0.95
021989,931271,0.95
021990,HSCSSE,0.85
021991,HSCSSE,0.85
021995,000906,0.8
021996,000906,0.8
022000,000922,0.65
022000,HSI,0.15
022001,000922,0.65
022001,HSI,0.15
022003,H30355,0.9
022004,H30355,0.9
022006,000300,0.5
022006,中证全债指数,0.5
022028,000171,0.7
022029,000171,0.7
022030,000300,0.7
022030,HSI,0.05
022038,931573,0.1
022038,931582,0.7
022039,931573,0.1
022039,931582,0.7
022047,000300,0.18
022047,HSI,0.02
022047,中证全债指数,0.8
022049,000300,0.5
022049,中证全债指数,0.5
022050,931140,0.95
022052,931643,0.95
022053,931052,0.95
022054,000861,0.95
022055,931139,0.95
022069,931752,0.95
022070,931752,0.95
022072,930914,0.95
022073,930914,0.95
022076,000300,0.15
022077,H30455,0.95
022081,000933,0.75
022081,930965,0.1
022081,中证全债指数,0.15
022082,000933,0.75
022082,930965,0.1
022082,中证全债指数,0.15
022083,931892,0.95
022084,931892,0.95
022085,931186,0.95
022087,000008,0.95
022090,000300,0.95
022091,000300,0.95
022092,000906,0.6
022092,930930,0.2
022092,中证全债指数,0.2
022093,000906,0.6
022093,930930,0.2
022093,中证全债指数,0.2
022096,399991,0.95
022097,930955,0.95
022098,930955,0.95
022104,931152,0.95
022106,000993,0.95
022110,930050,0.95
022115,000906,0.7
022115,930930,0.05
022116,000906,0.7
022116,930930,0.05
022119,000906,0.7
022119,HSI,0.05
022119,中证全债指数,0.25
022120,000906,0.7
022120,HSI,0.05
022120,中证全债指数,0.25
022124,000300,0.5
022124,HSI,0.2
022144,931053,0.95
022145,931053,0.95
022148,000300,0.8
022148,中证全债指数,0.2
022149,000300,0.8
022149,中证全债指数,0.2
022150,000300,0.5
022150,HSI,0.3
022151,931233,0.95
022152,931233,0.95
022153,000922,0.85
022153,HSSCHKY,0.05
022154,000922,0.85
022154,HSSCHKY,0.05
022157,000922,0.7
022157,930930,0.1
022158,000922,0.7
022158,930930,0.1
022161,000300,0.2
022161,中证全债指数,0.8
022164,000926,0.95
022165,000926,0.95
022167,000944,0.7
022167,HSCIE,0.05
022167,HSCIM,0.05
022168,000906,0.65
022168,HSI,0.2
022169,000922,0.95
022170,000942,0.4
022170,930899,0.15
022170,H11144,0.4
022173,000300,0.4
022173,HSI,0.4
022174,000300,0.4
022174,HSI,0.4
022177,980030,0.95
022178,930653,0.95
022184,H11136,0.8
022184,H30535,0.1
022189,000300,0.55
022189,中证全债指数,0.45
022190,000300,0.55
022190,中证全债指数,0.45
022193,000300,0.15
022193,HSI,0.05
022193,中证全债指数,0.8
022194,000300,0.15
022194,HSI,0.05
022194,中证全债指数,0.8
022195,000906,0.75
022195,930930,0.05
022196,000906,0.75
022196,930930,0.05
022204,930050,0.95
022205,930050,0.95
022206,000906,0.6
022206,HSI,0.2
022211,000922,0.9
022212,000922,0.9
022222,000012,0.25
022222,000964,0.75
022223,000942,0.6
022223,930930,0.2
022224,000300,0.9
022225,000300,0.9
022237,000926,0.6
022237,HSCCI,0.2
022238,000926,0.6
022238,HSCCI,0.2
022243,000012,0.4
022243,399967,0.6
022248,000300,0.5
022248,中证全债指数,0.5
022252,000012,0.4
022252,000978,0.3
022252,930616,0.3
022258,000300,0.5
022258,中证全债指数,0.5
022262,930050,0.95
022269,000300,0.6
022269,HSI,0.2
022270,000300,0.6
022270,HSI,0.2
022274,930914,0.95
022275,930914,0.95
022276,000300,0.6
022276,HSI,0.15
022277,000300,0.6
022277,HSI,0.15
022283,000300,0.2
022286,000933,0.7
022286,930965,0.1
022287,000933,0.7
022287,930965,0.1
022288,000906,0.5
022288,中证全债指数,0.5
022290,000922,0.95
022291,000922,0.95
022292,930050,0.8
022292,HSI,0.1
022293,930050,0.8
022293,HSI,0.1
022296,000300,0.13
022296,HSI,0.02
022296,中证全债指数,0.85
022298,000300,0.3
022299,930930,0.05
022299,931355,0.8
022300,930930,0.05
022300,931355,0.8
022301,931409,0.8
022302,931409,0.8
022309,000300,0.95
022310,000300,0.95
022311,000905,0.95
022312,000905,0.95
022320,000300,0.5
022320,930930,0.25
022321,000300,0.5
022321,930930,0.25
022327,930599,0.75
022327,930930,0.1
022327,中证全债指数,0.15
022328,930599,0.75
022328,930930,0.1
022328,中证全债指数,0.15
022330,931848,0.95
022331,931848,0.95
022332,000906,0.6
022333,000906,0.6
022334,930903,0.6
022335,930903,0.6
022336,000906,0.6
022336,930930,0.2
022337,000906,0.6
022337,930930,0.2
022340,399006,0.95
022341,399006,0.95
022342,930955,0.95
022343,930955,0.95
022344,000922,0.9
022345,000922,0.9
022346,000012,0.5
022346,000300,0.5
022347,黄金现货,0.95
022350,932087,0.95
022351,932087,0.95
022358,000300,0.65
022358,HSCI,0.2
022361,000905,0.1
022364,000171,0.7
022364,HZ2083,0.1
022365,000171,0.7
022365,HZ2083,0.1
022366,000300,0.95
022367,000300,0.95
022368,000300,0.7
022368,HSI,0.1
022369,000300,0.3
022369,中证全债指数,0.7
022370,000300,0.3
022370,中证全债指数,0.7
022372,000300,0.12
022372,HSI,0.03
022373,000300,0.25
022382,930903,0.95
022383,930903,0.95
022384,931247,0.95
022385,931247,0.95
022386,931230,0.95
022387,931230,0.95
022414,000955,0.5
022414,H11153,0.3
022415,000955,0.5
022415,H11153,0.3
022416,000300,0.55
022416,HSI,0.2
022417,000300,0.55
022417,HSI,0.2
022418,000300,0.4
022418,中证全债指数,0.6
022421,000510,0.95
022422,000510,0.95
022423,000510,0.95
022424,000510,0.95
022425,000510,0.95
022426,000510,0.95
022427,000510,0.95
022428,000510,0.95
022429,000510,0.95
022430,000510,0.95
022431,000510,0.95
022432,000510,0.95
022433,000510,0.95
022434,000510,0.95
022435,000510,0.95
022436,000510,0.95
022437,000510,0.95
022438,000510,0.95
022439,000510,0.95
022440,000510,0.95
022441,000510,0.95
022442,000510,0.95
022443,000510,0.95
022444,000510,0.95
022445,000510,0.95
022446,931355,0.7
022446,HSI,0.2
022447,931355,0.7
022447,HSI,0.2
022448,000510,0.95
022449,000510,0.95
022450,000510,0.95
022451,000510,0.95
022452,000510,0.95
022453,000510,0.95
022454,000510,0.95
022455,000510,0.95
022456,000510,0.95
022457,000510,0.95
022458,000510,0.95
022459,000510,0.95
022460,000510,0.95
022461,000510,0.95
022462,000510,0.95
022463,000510,0.95
022464,000510,0.95
022465,000510,0.95
022466,000510,0.95
022467,000510,0.95
022468,000510,0.95
022469,000510,0.95
022470,000510,0.95
022473,000510,0.95
022474,000510,0.95
022475,931946,0.95
022478,000300,0.2
022481,930901,0.95
022482,399976,0.95
022483,930697,0.95
022485,000510,0.95
022486,000510,0.95
022488,000922,0.8
022489,000922,0.8
022490,000906,0.45
022490,930930,0.05
022491,000906,0.45
022491,930930,0.05
022492,000300,0.5
022492,中证全债指数,0.5
022493,000300,0.5
022493,中证全债指数,0.5
022494,000008,0.95
022495,000922,0.6
022495,930914,0.2
022496,000922,0.6
022496,930914,0.2
022497,990001,0.95
022498,930726,0.95
022500,931160,0.95
022501,931265,0.95
022502,黄金现货,0.95
022504,000300,0.95
022505,000300,0.95
022507,000300,0.15
022507,HSI,0.05
022508,000942,0.6
022508,930930,0.2
022509,399975,0.95
022513,000906,0.95
022514,000906,0.95
022518,000906,0.65
022518,930930,0.2
022519,000300,0.5
022520,000922,0.9
022521,000949,0.8
022521,930930,0.1
022522,000949,0.8
022522,930930,0.1
022524,FIVNM30.LOC-FTX,0.9
022541,930651,0.95
022543,000300,0.95
022544,931187,0.95
022545,399364,0.95
022547,000300,0.1
022547,930930,0.05
022548,000300,0.1
022548,930930,0.05
022550,000300,0.1
022550,HSI,0.05
022551,000300,0.1
022551,HSI,0.05
022554,000300,0.15
022554,HSI,0.05
022554,中证全债指数,0.8
022555,000300,0.13
022555,HSI,0.02
022555,中证全债指数,0.85
022556,000300,0.15
022556,中证全债指数,0.85
022558,930791,0.95
022559,930599,0.95
022567,000905,0.95
022569,000698,0.95
022570,000300,0.15
022570,HSI,0.05
022571,000300,0.15
022571,HSI,0.05
022572,000300,0.6
022572,HSI,0.15
022573,000300,0.6
022573,HSI,0.15
022578,000300,0.1
022586,930606,0.95
022590,000942,0.6
022590,931027,0.2
022590,中证全债指数,0.2
022597,000922,0.7
022597,930914,0.1
022598,000922,0.7
022598,930914,0.1
022599,000300,0.95
022600,000300,0.95
022606,930050,0.95
022607,000300,0.6
022607,中证全债指数,0.4
022610,000510,0.95
022614,000903,0.95
022625,000300,0.6
022626,000903,0.95
022627,000903,0.95
022628,000903,0.95
022643,980030,0.95
022644,980030,0.95
022645,000300,0.7
022646,000010,0.95
022653,SHAU,0.95
022654,399673,0.95
022661,000903,0.95
022663,930914,0.95
022665,000510,0.95
022666,000510,0.95
022670,000510,0.95
022671,000510,0.95
022672,000906,0.7
022672,HSI,0.05
022672,中证全债指数,0.25
022673,000906,0.7
022673,HSI,0.05
022673,中证全债指数,0.25
022674,000510,0.95
022675,000510,0.95
022676,000510,0.95
022677,000510,0.95
022678,H30269,0.95
022679,000688,0.95
022685,000852,0.95
022686,000510,0.95
022687,000510,0.95
022688,000510,0.95
022689,000510,0.95
022690,930726,0.75
022690,HSSCPBI,0.15
022691,930726,0.75
022691,HSSCPBI,0.15
022693,HSI,0.75
022693,中证全债指数,0.25
022694,HSI,0.75
022694,中证全债指数,0.25
022695,000906,0.95
022696,000906,0.95
022697,000510,0.95
022698,000510,0.95
022699,000300,0.95
022700,000300,0.1
022700,930930,0.8
022701,000300,0.1
022701,930930,0.8
022702,000906,0.9
022703,000906,0.9
022704,000171,0.6
022704,930930,0.1
022705,000171,0.6
022705,930930,0.1
022706,000510,0.95
022707,000510,0.95
022708,000300,0.9
022708,930930,0.05
022709,000012,0.2
022709,000300,0.8
022710,930599,0.85
022714,000300,0.5
022714,中证全债指数,0.5
022715,000510,0.95
022716,000510,0.95
022717,000906,0.7
022717,HSI,0.1
022718,000906,0.7
022718,HSI,0.1
022719,931722,0.95
022720,931722,0.95
022725,000685,0.95
022726,000685,0.95
022728,000688,0.95
022729,000688,0.95
022731,931230,0.95
022732,931230,0.95
022733,000300,0.75
022734,000300,0.8
022735,000300,0.85
022739,399976,0.5
022739,中证全债指数,0.5
022740,000300,0.75
022740,中证全债指数,0.25
022741,000010,0.95
022742,000510,0.95
022743,000300,0.6
022743,中证全债指数,0.4
022745,000510,0.95
022746,000510,0.95
022748,930914,0.85
022749,930914,0.85
022750,931239,0.95
022751,931239,0.95
022754,000906,0.8
022754,930930,0.05
022755,000906,0.8
022755,930930,0.05
022756,000510,0.95
022757,000510,0.95
022759,000510,0.95
022762,000510,0.95
022763,000510,0.95
022768,000510,0.95
022769,000510,0.95
022770,000510,0.95
022771,000510,0.95
022774,000300,0.95
022781,000510,0.95
022782,000510,0.95
022784,000300,0.5
022784,中证全债指数,0.5
022785,000300,0.5
022785,中证全债指数,0.5
022790,000905,0.95
022791,000905,0.95
022792,000813,0.95
022793,931454,0.95
022794,980015,0.95
022795,399378,0.95
022796,399303,0.95
022797,000977,0.95
022800,000510,0.95
022801,000510,0.95
022802,000942,0.6
022802,931027,0.2
022803,000942,0.6
022803,931027,0.2
022804,000510,0.95
022805,000510,0.95
022811,000510,0.95
022812,000510,0.95
022817,000510,0.95
022818,000510,0.95
022819,000905,0.95
022820,000510,0.95
022821,000510,0.95
022822,000852,0.95
022823,399807,0.95
022824,000300,0.95
022825,399991,0.95
022826,000029,0.95
022831,中证全债指数,0.2
022834,931524,0.95
022840,993241,0.95
022841,993241,0.95
022844,930965,0.95
022845,000698,0.95
022846,000906,0.7
022846,HSI,0.1
022847,000906,0.7
022847,HSI,0.1
022848,399365,0.95
022849,930050,0.95
022850,930050,0.95
022851,000300,0.3
022851,中证全债指数,0.7
022852,000300,0.7
022852,930930,0.05
022853,000300,0.7
022853,930930,0.05
022854,932061,0.95
022855,932061,0.95
022857,000888,0.95
022858,000888,0.95
022859,000300,0.95
022860,000300,0.95
022861,399439,0.95
022862,931151,0.95
022863,980017,0.95
022864,000906,0.65
022864,HSI,0.15
022864,中证全债指数,0.2
022865,000906,0.65
022865,HSI,0.15
022865,中证全债指数,0.2
022866,000300,0.95
022867,000300,0.95
022868,399974,0.8
022868,中证全债指数,0.2
022869,000995,0.95
022873,000995,0.95
022879,000906,0.4
022879,930930,0.05
022880,000906,0.4
022880,930930,0.05
022881,930641,0.95
022882,930851,0.95
022883,931495,0.95
022884,931573,0.95
022885,930725,0.95
022886,399395,0.95
022890,000300,0.95
022891,000012,0.45
022891,000300,0.55
022892,930050,0.95
022893,000905,0.95
022894,000510,0.95
022895,000688,0.95
022896,399006,0.95
022897,930740,0.95
022898,000510,0.95
022899,000300,0.95
022900,H30269,0.95
022901,000012,0.5
022901,000300,0.5
022902,000510,0.95
022903,000922,0.9
022904,000510,0.95
022905,000510,0.95
022906,000300,0.95
022907,399006,0.95
022908,000300,0.95
022909,000905,0.95
022910,931643,0.95
022911,000510,0.95
022912,399006,0.95
022913,000905,0.95
022914,000300,0.95
022915,000905,0.95
022916,000510,0.95
022917,000300,0.95
022918,000510,0.95
022919,000905,0.95
022920,399006,0.95
022921,000905,0.95
022922,000300,0.95
022923,399330,0.95
022924,000300,0.95
022925,000922,0.95
022926,000903,0.95
022927,000922,0.95
022928,000300,0.95
022929,399673,0.95
022930,000510,0.95
022931,000510,0.95
022932,000688,0.95
022933,000016,1.0
022934,399673,0.95
022935,000300,0.95
022936,000300,0.9
022937,000905,0.95
022938,000510,0.95
022939,931643,0.95
022940,000300,0.95
022941,931643,0.95
022942,000510,0.95
022943,000905,0.95
022944,000510,0.95
022945,000688,0.95
022946,000905,0.95
022947,000510,0.95
022948,000300,0.95
022949,000300,0.95
022950,000688,0.95
022951,H30269,0.95
022952,399006,0.95
022953,000905,0.95
022954,000300,0.95
022955,000300,0.95
022956,000016,0.95
022957,000905,0.95
022958,000905,0.95
022959,000016,0.95
022960,399006,0.95
022961,000905,0.95
022962,000300,0.95
022963,000906,0.9
022963,HSI,0.05
022964,000300,0.95
022965,000905,0.95
022966,000510,0.95
022967,000510,0.95
022969,000688,0.95
022970,000300,0.2
022971,000510,0.95
022973,000300,1.0
022975,930050,0.95
022976,399673,0.95
022979,000510,0.95
022980,930955,0.95
022981,931643,0.95
022982,000510,0.95
022983,000300,0.95
022985,000300,0.2
022985,中证全债指数,0.8
022987,000300,0.95
022988,000905,0.95
022992,000905,0.95
022995,000171,0.8
022995,HSSCT,0.1
022996,000171,0.8
022996,HSSCT,0.1
023001,000698,0.95
023002,000698,0.95
023013,000012,0.85
023013,000300,0.15
023014,000012,0.85
023014,000300,0.15
023021,000012,0.4
023021,000935,0.6
023022,000510,0.95
023023,000510,0.95
023024,399673,0.95
023032,930930,0.1
023032,H30356,0.65
023033,930930,0.1
023033,H30356,0.65
023036,000944,0.7
023036,HSCIE,0.05
023036,HSCIM,0.05
023037,000944,0.7
023037,HSCIE,0.05
023037,HSCIM,0.05
023038,000510,0.95
023039,000510,0.95
023042,000510,0.95
023043,000510,0.95
023044,930930,0.1
023044,931187,0.8
023045,930930,0.1
023045,931187,0.8
023049,000906,0.1
023049,930930,0.05
023050,000698,0.95
023051,000698,0.95
023052,930050,0.95
023053,930050,0.95
023054,000906,0.1
023054,930930,0.05
023055,000688,0.95
023056,000688,0.95
023059,000300,0.95
023060,000300,0.95
023064,000919,0.95
023065,000919,0.95
023070,HSSCHKY,0.95
023071,HSSCHKY,0.95
023075,000692,0.95
023076,000692,0.95
023078,000300,0.5
023078,中证全债指数,0.5
023081,000012,0.8
023081,000300,0.15
023081,930930,0.05
023082,000906,0.85
023082,HSI,0.05
023083,000906,0.85
023083,HSI,0.05
023084,000300,0.8
023084,中证全债指数,0.2
023086,000905,0.3
023086,中证全债指数,0.7
023094,000300,0.5
023096,000012,0.4
023096,000932,0.6
023097,000300,0.7
023098,000012,0.1
023098,000906,0.9
023099,000300,0.7
023099,HSI,0.1
023100,000300,0.7
023100,HSI,0.1
023101,000300,0.8
023103,000012,0.35
023103,000933,0.65
023104,930914,0.9
023105,930914,0.9
023106,000922,0.9
023107,000922,0.9
023108,930050,0.95
023109,930050,0.95
023110,399991,0.95
023111,000699,0.95
023112,000699,0.95
023115,000510,0.55
023115,930930,0.15
023117,930599,0.75
023117,930930,0.15
023118,930599,0.75
023118,930930,0.15
023119,000985,0.95
023120,000985,0.95
023129,000510,0.8
023130,000510,0.8
023134,000300,0.03
023134,000832,0.05
023134,HSI,0.02
023135,000171,0.75
023136,000171,0.75
023142,000905,0.95
023143,000905,0.95
023144,931248,0.95
023145,931248,0.95
023146,000300,0.95
023147,000300,0.95
023148,000010,0.95
023149,000010,0.95
023153,000510,0.95
023154,000510,0.95
023158,930930,0.05
023158,931167,0.8
023158,中证全债指数,0.15
023159,930930,0.05
023159,931167,0.8
023159,中证全债指数,0.15
023161,000300,0.5
023161,中证全债指数,0.5
023162,000151,0.95
023163,000151,0.95
023167,000300,0.55
023167,中证全债指数,0.45
023169,000824,0.9
023170,000824,0.9
023173,000300,0.65
023173,HSI,0.15
023174,000300,0.65
023174,HSI,0.15
023175,000907,0.6
023176,000300,0.1
023176,HSI,0.8
023176,中证全债指数,0.1
023177,000300,0.6
023178,000300,0.8
023179,000010,0.95
023180,000010,0.95
023181,000010,0.95
023182,000922,0.95
023183,000922,0.95
023184,000510,0.95
023185,000510,0.95
023186,000922,0.8
023186,中证全债指数,0.2
023187,000922,0.8
023187,中证全债指数,0.2
023192,000905,0.95
023193,000906,0.5
023193,HSI,0.3
023196,930712,0.95
023197,930712,0.95
023198,000905,0.95
023199,000010,0.95
023200,000010,0.95
023201,H30455,0.95
023202,H30455,0.95
023203,931395,0.95
023204,931395,0.95
023213,000300,0.5
023213,中证全债指数,0.5
023222,HSCEY,0.95
023223,HSCEY,0.95
023228,000010,0.95
023229,000010,0.95
023230,000010,0.95
023231,000010,0.95
023232,000300,0.15
023232,930930,0.05
